ID,Internal Reference,Name,Cost,Sales Price,Internal Category,Product Type,Alamat,Tipe,Nama Cluster/Apartement/Hotel,Zona,Tower,Type Unit,Jenis,Lantai,Nett,Semi Gross,Status Ketersediaan,Can be Sold,Can be Purchased,Property,Status Property,Daftar Harga / Tanggal,Daftar Harga / Harga,Products / Vendors / Price,Products / Vendors / Vendor
A/GF/07,A/GF/07,A/GF/07,271132200.00,301074500.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Jade,STD,Hunian,GF,19.10,23.99,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,301074500.00,246483818.18,PT ALFA RETAILINDO
B/GF/01,B/GF/01,B/GF/01,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,GF,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/GF/30,B/GF/30,B/GF/30,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,GF,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/01/01,B/01/01,B/01/01,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,01,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/01/30,B/01/30,B/01/30,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,01,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/02/01,B/02/01,B/02/01,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,02,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/02/15,B/02/15,B/02/15,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,02,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/02/16,B/02/16,B/02/16,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,02,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/02/29,B/02/29,B/02/29,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,02,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/02/30,B/02/30,B/02/30,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,02,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/03/01,B/03/01,B/03/01,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,03,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/03/15,B/03/15,B/03/15,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,03,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/03/16,B/03/16,B/03/16,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,03,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/03/29,B/03/29,B/03/29,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,03,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/03/30,B/03/30,B/03/30,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,03,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/05/01,B/05/01,B/05/01,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,05,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/05/15,B/05/15,B/05/15,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,05,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/05/16,B/05/16,B/05/16,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,05,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/05/29,B/05/29,B/05/29,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,05,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/05/30,B/05/30,B/05/30,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,05,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/06/01,B/06/01,B/06/01,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,06,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/06/15,B/06/15,B/06/15,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,06,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/06/16,B/06/16,B/06/16,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,06,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/06/29,B/06/29,B/06/29,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,06,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/06/30,B/06/30,B/06/30,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,06,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/07/01,B/07/01,B/07/01,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,07,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/07/15,B/07/15,B/07/15,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,07,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/07/16,B/07/16,B/07/16,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,07,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/07/29,B/07/29,B/07/29,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,07,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/07/30,B/07/30,B/07/30,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,07,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/08/01,B/08/01,B/08/01,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,08,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/08/15,B/08/15,B/08/15,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,08,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/08/16,B/08/16,B/08/16,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,08,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/08/29,B/08/29,B/08/29,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,08,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/08/30,B/08/30,B/08/30,592651217.27,,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Low Zone,Tower Sapphire,2BRC,Hunian,08,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,,538773833.88,PT ALFA RETAILINDO
B/09/01,B/09/01,B/09/01,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,09,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/09/15,B/09/15,B/09/15,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,09,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/09/16,B/09/16,B/09/16,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,09,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/09/29,B/09/29,B/09/29,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,09,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/09/30,B/09/30,B/09/30,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,09,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/10/01,B/10/01,B/10/01,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,10,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/10/15,B/10/15,B/10/15,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,10,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/10/16,B/10/16,B/10/16,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,10,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/10/29,B/10/29,B/10/29,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,10,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/10/30,B/10/30,B/10/30,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,10,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/11/01,B/11/01,B/11/01,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,11,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/11/15,B/11/15,B/11/15,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,11,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/11/16,B/11/16,B/11/16,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,11,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/11/29,B/11/29,B/11/29,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,11,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/11/30,B/11/30,B/11/30,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,11,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/12/01,B/12/01,B/12/01,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,12,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/12/15,B/12/15,B/12/15,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,12,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/12/16,B/12/16,B/12/16,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,12,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/12/29,B/12/29,B/12/29,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,12,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/12/30,B/12/30,B/12/30,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,12,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/15/01,B/15/01,B/15/01,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,15,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/15/15,B/15/15,B/15/15,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,15,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/15/16,B/15/16,B/15/16,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,15,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/15/29,B/15/29,B/15/29,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,15,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/15/30,B/15/30,B/15/30,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,15,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/17/01,B/17/01,B/17/01,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,17,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/17/15,B/17/15,B/17/15,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,17,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/17/16,B/17/16,B/17/16,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,17,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/17/29,B/17/29,B/17/29,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,17,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/17/30,B/17/30,B/17/30,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,17,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/18/01,B/18/01,B/18/01,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,18,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/18/15,B/18/15,B/18/15,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,18,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/18/16,B/18/16,B/18/16,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,18,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/18/29,B/18/29,B/18/29,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,18,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/18/30,B/18/30,B/18/30,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,18,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/19/01,B/19/01,B/19/01,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,19,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/19/15,B/19/15,B/19/15,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,19,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/19/16,B/19/16,B/19/16,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,19,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/19/29,B/19/29,B/19/29,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,19,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/19/30,B/19/30,B/19/30,592651217.27,680940000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,2BRC,Hunian,19,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,680940000.00,538773833.88,PT ALFA RETAILINDO
B/20/01,B/20/01,B/20/01,592651217.27,675896000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 2,Tower Sapphire,2BRC,Hunian,20,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,675896000.00,538773833.88,PT ALFA RETAILINDO
B/20/15,B/20/15,B/20/15,592651217.27,675896000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 2,Tower Sapphire,2BRC,Hunian,20,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,675896000.00,538773833.88,PT ALFA RETAILINDO
B/20/16,B/20/16,B/20/16,592651217.27,675896000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 2,Tower Sapphire,2BRC,Hunian,20,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,675896000.00,538773833.88,PT ALFA RETAILINDO
B/20/29,B/20/29,B/20/29,592651217.27,675896000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 2,Tower Sapphire,2BRC,Hunian,20,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,675896000.00,538773833.88,PT ALFA RETAILINDO
B/20/30,B/20/30,B/20/30,592651217.27,675896000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 2,Tower Sapphire,2BRC,Hunian,20,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,675896000.00,538773833.88,PT ALFA RETAILINDO
B/21/01,B/21/01,B/21/01,592651217.27,675896000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 2,Tower Sapphire,2BRC,Hunian,21,40.90,50.44,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,675896000.00,538773833.88,PT ALFA RETAILINDO
